#scaffold	subcluster_id	asmbl_acc	cdna_accs	alignment_description
NC_001143.9	3270	asmbl_3271	Unigene4796_YT,Unigene4796_YT	orient(a-/s?) align: 89179(2041)-91219(1)
NC_001143.9	3271	asmbl_3272	Unigene4795_YT,Unigene4795_YT	orient(a+/s?) align: 91372(1)-91805(434)
NC_001143.9	3272	asmbl_3273	CL378Contig1_YT,CL378Contig1_YT	orient(a-/s?) align: 91704(2059)-93762(1)
NC_001143.9	3273	asmbl_3274	Unigene4794_YT,Unigene4794_YT	orient(a-/s?) align: 95973(225)-96197(1)
NC_001143.9	3274	asmbl_3275	Unigene4793_YT,Unigene4793_YT	orient(a-/s?) align: 96342(247)-96588(1)
NC_001143.9	3275	asmbl_3276	Unigene4792_YT,Unigene4792_YT	orient(a+/s?) align: 96757(1)-98439(1683)
NC_001143.9	3276	asmbl_3277	Unigene4791_YT,Unigene4791_YT	orient(a+/s?) align: 98453(1)-99815(1363)
NC_001143.9	3277	asmbl_3278	Unigene4789_YT,Unigene4790_YT,Unigene4789_YT,Unigene4790_YT	orient(a+/s?) align: 100061(1)-107117(7057)
NC_001143.9	3278	asmbl_3279	Unigene4788_YT,Unigene4788_YT	orient(a+/s?) align: 107099(1)-108869(1771)
NC_001143.9	3279	asmbl_3280	Unigene4787_YT,Unigene4787_YT	orient(a+/s?) align: 109228(1)-110314(1087)
NC_001143.9	3280	asmbl_3281	Unigene4786_YT,Unigene4786_YT	orient(a-/s?) align: 110186(2377)-112562(1)
NC_001143.9	3281	asmbl_3282	Unigene4785_YT,Unigene4785_YT	orient(a-/s?) align: 113097(1059)-114155(1)
NC_001143.9	3282	asmbl_3283	Unigene4783_YT,Unigene4784_YT,Unigene4783_YT,Unigene4784_YT	orient(a+/s?) align: 115105(1)-118339(3235)
NC_001143.9	3283	asmbl_3284	Unigene4781_YT,Unigene4782_YT,Unigene4781_YT,Unigene4782_YT	orient(a+/s?) align: 118305(1)-120444(2140)
NC_001143.9	3284	asmbl_3285	Unigene4780_YT,Unigene4780_YT	orient(a-/s?) align: 120221(2120)-122340(1)
NC_001143.9	3285	asmbl_3286	Unigene4779_YT,Unigene4779_YT	orient(a+/s?) align: 122439(1)-125730(3292)
NC_001143.9	3286	asmbl_3287	Unigene4778_YT,Unigene4778_YT	orient(a+/s?) align: 125722(1)-127173(1452)
NC_001143.9	3287	asmbl_3288	Unigene4776_YT,Unigene4777_YT,Unigene4776_YT,Unigene4777_YT	orient(a+/s?) align: 127328(1)-130556(3229)
NC_001143.9	3288	asmbl_3289	Unigene4775_YT,Unigene4775_YT	orient(a+/s?) align: 130505(1)-131179(675)
NC_001143.9	3289	asmbl_3290	Unigene4774_YT,Unigene4774_YT	orient(a-/s?) align: 131064(2429)-133492(1)
NC_001143.9	3290	asmbl_3291	Unigene4773_YT,Unigene4773_YT	orient(a-/s?) align: 133721(434)-134154(1)
NC_001143.9	3291	asmbl_3292	Unigene4772_YT,Unigene4772_YT	orient(a-/s?) align: 137776(3290)-141065(1)
NC_001143.9	3292	asmbl_3293	Unigene4771_YT,Unigene4771_YT	orient(a-/s?) align: 141474(1860)-143333(1)
NC_001143.9	3293	asmbl_3294	Unigene4770_YT,Unigene4770_YT	orient(a+/s?) align: 143268(1)-144475(1208)
NC_001143.9	3294	asmbl_3295	Unigene4767_YT,Unigene4768_YT,Unigene4767_YT,Unigene4768_YT	orient(a+/s?) align: 144731(1)-145509(779)
NC_001143.9	3295	asmbl_3296	Unigene4766_YT,Unigene4766_YT	orient(a-/s?) align: 145718(214)-145931(1)
NC_001143.9	3296	asmbl_3297	Unigene4765_YT,Unigene4765_YT	orient(a-/s?) align: 145927(255)-146181(1)
NC_001143.9	3297	asmbl_3298	Unigene4764_YT,Unigene4764_YT	orient(a-/s?) align: 147280(1673)-148952(1)
NC_001143.9	3298	asmbl_3299	Unigene4762_YT,Unigene4763_YT,Unigene4761_YT,Unigene4762_YT,Unigene4763_YT	orient(a-/s?) align: 148989(4068)-153056(1)
NC_001143.9	3299	asmbl_3300	Unigene4758_YT,Unigene4759_YT,Unigene4760_YT,Unigene4758_YT,Unigene4759_YT,Unigene4760_YT	orient(a+/s?) align: 153236(1)-155701(2466)
NC_001143.9	3300	asmbl_3301	Unigene4757_YT,Unigene4757_YT	orient(a+/s?) align: 158593(1)-158996(404)
NC_001143.9	3301	asmbl_3302	Unigene4756_YT,Unigene4756_YT	orient(a-/s?) align: 159363(2038)-161400(1)
NC_001143.9	3302	asmbl_3303	Unigene4754_YT,Unigene4755_YT,Unigene4754_YT,Unigene4755_YT	orient(a+/s?) align: 161502(1)-162550(1049)
NC_001143.9	3303	asmbl_3304	Unigene4753_YT,Unigene4753_YT	orient(a-/s?) align: 162601(1808)-164408(1)
NC_001143.9	3304	asmbl_3305	Unigene4752_YT,Unigene4750_YT,Unigene4751_YT,Unigene4752_YT	orient(a-/s?) align: 164489(1763)-166251(1)
NC_001143.9	3305	asmbl_3306	Unigene4749_YT,Unigene4749_YT	orient(a+/s?) align: 166195(1)-167562(1368)
NC_001143.9	3306	asmbl_3307	Unigene4748_YT,Unigene4748_YT	orient(a-/s?) align: 167474(1380)-168853(1)
NC_001143.9	3307	asmbl_3308	Unigene4747_YT,Unigene4747_YT	orient(a-/s?) align: 168974(2562)-171535(1)
NC_001143.9	3308	asmbl_3309	Unigene4746_YT,Unigene4746_YT	orient(a+/s?) align: 171587(1)-173948(2362)
NC_001143.9	3309	asmbl_3310	Unigene4745_YT,Unigene4745_YT	orient(a+/s?) align: 174135(1)-175872(1738)
NC_001143.9	3310	asmbl_3311	Unigene4744_YT,Unigene4744_YT	orient(a-/s?) align: 175684(862)-176545(1)
NC_001143.9	3311	asmbl_3312	Unigene4742_YT,Unigene4743_YT,Unigene4742_YT,Unigene4743_YT	orient(a+/s?) align: 178515(1)-179501(987)
NC_001143.9	3312	asmbl_3313	Unigene4741_YT,Unigene4741_YT	orient(a+/s?) align: 179637(1)-180462(826)
NC_001143.9	3313	asmbl_3314	Unigene4740_YT,Unigene4740_YT	orient(a+/s?) align: 180469(1)-182597(2129)
NC_001143.9	3314	asmbl_3315	Unigene4739_YT,Unigene4739_YT	orient(a+/s?) align: 182744(1)-184575(1832)
NC_001143.9	3315	asmbl_3316	Unigene4738_YT,Unigene4738_YT	orient(a-/s?) align: 184530(1406)-185935(1)
NC_001143.9	3316	asmbl_3317	Unigene4737_YT,Unigene4737_YT	orient(a+/s?) align: 185885(1)-186527(643)
NC_001143.9	3317	asmbl_3318	Unigene4736_YT,Unigene4736_YT	orient(a-/s?) align: 189124(2371)-191494(1)
NC_001143.9	3318	asmbl_3319	Unigene4735_YT,Unigene4735_YT	orient(a-/s?) align: 191625(1491)-193115(1)
NC_001143.9	3319	asmbl_3320	Unigene4734_YT,Unigene4734_YT	orient(a+/s?) align: 193207(1)-193501(295)
NC_001143.9	3320	asmbl_3321	Unigene4733_YT,Unigene4733_YT	orient(a+/s?) align: 193508(1)-193843(336)
NC_001143.9	3321	asmbl_3322	Unigene4731_YT,Unigene4732_YT,Unigene4731_YT,Unigene4732_YT	orient(a+/s?) align: 195207(1)-196143(937)
NC_001143.9	3322	asmbl_3323	Unigene4730_YT,Unigene4730_YT	orient(a-/s?) align: 196242(4022)-200263(1)
NC_001143.9	3323	asmbl_3324	Unigene4728_YT,Unigene4729_YT,Unigene4728_YT,Unigene4729_YT	orient(a+/s?) align: 200409(1)-201802(1394)
NC_001143.9	3324	asmbl_3325	Unigene4726_YT,Unigene4726_YT	orient(a+/s?) align: 205494(1)-207861(2368)
NC_001143.9	3325	asmbl_3326	Unigene4725_YT,Unigene4725_YT	orient(a+/s?) align: 208076(1)-210352(2277)
NC_001143.9	3326	asmbl_3327	Unigene4723_YT,Unigene4724_YT,Unigene4723_YT,Unigene4724_YT	orient(a+/s?) align: 210313(1)-212425(2113)
NC_001143.9	3327	asmbl_3328	Unigene4722_YT,Unigene4722_YT	orient(a-/s?) align: 212390(661)-213050(1)
NC_001143.9	3328	asmbl_3329	Unigene4721_YT,Unigene4721_YT	orient(a-/s?) align: 213196(542)-213737(1)
NC_001143.9	3329	asmbl_3330	Unigene4719_YT,Unigene4720_YT,Unigene4719_YT,Unigene4720_YT	orient(a+/s?) align: 213835(1)-216956(3122)
NC_001143.9	3330	asmbl_3331	Unigene4718_YT,Unigene4718_YT	orient(a+/s?) align: 217188(1)-218514(1327)
NC_001143.9	3331	asmbl_3332	Unigene4717_YT,Unigene4717_YT	orient(a-/s?) align: 218449(823)-219271(1)
NC_001143.9	3332	asmbl_3333	Unigene4715_YT,Unigene4716_YT,Unigene4715_YT,Unigene4716_YT	orient(a+/s?) align: 219273(1)-219901(629)
NC_001143.9	3333	asmbl_3334	Unigene4714_YT,Unigene4714_YT	orient(a+/s?) align: 220271(1)-221191(921)
NC_001143.9	3334	asmbl_3335	Unigene4712_YT,Unigene4713_YT,Unigene4712_YT,Unigene4713_YT	orient(a+/s?) align: 223352(1)-224697(1346)
NC_001143.9	3335	asmbl_3336	Unigene4711_YT,Unigene4711_YT	orient(a-/s?) align: 224586(1290)-225875(1)
NC_001143.9	3336	asmbl_3337	Unigene4710_YT,Unigene4710_YT	orient(a+/s?) align: 225862(1)-226096(235)
NC_001143.9	3337	asmbl_3338	Unigene4709_YT,Unigene4709_YT	orient(a+/s?) align: 226093(1)-228905(2813)
NC_001143.9	3338	asmbl_3339	Unigene4707_YT,Unigene4708_YT,Unigene4707_YT,Unigene4708_YT	orient(a+/s?) align: 228796(1)-230751(1956)
NC_001143.9	3339	asmbl_3340	Unigene4706_YT,Unigene4706_YT	orient(a+/s?) align: 231069(1)-231805(737)
NC_001143.9	3340	asmbl_3341	Unigene4705_YT,Unigene4705_YT	orient(a+/s?) align: 231888(1)-234253(2366)
NC_001143.9	3341	asmbl_3342	Unigene4704_YT,Unigene4704_YT	orient(a+/s?) align: 234292(1)-235918(1627)
NC_001143.9	3342	asmbl_3343	Unigene4703_YT,Unigene4703_YT	orient(a-/s?) align: 236185(206)-236390(1)
NC_001143.9	3343	asmbl_3344	Unigene4701_YT,Unigene4702_YT,Unigene4701_YT,Unigene4702_YT	orient(a+/s?) align: 236343(1)-237332(990)
NC_001143.9	3344	asmbl_3345	Unigene4700_YT,Unigene4700_YT	orient(a+/s?) align: 237403(1)-239082(1680)
NC_001143.9	3345	asmbl_3346	Unigene4699_YT,Unigene4699_YT	orient(a-/s?) align: 238940(3843)-242782(1)
NC_001143.9	3346	asmbl_3347	Unigene4698_YT,Unigene4698_YT	orient(a-/s?) align: 243021(2665)-245685(1)
NC_001143.9	3347	asmbl_3348	Unigene4696_YT,Unigene4697_YT,Unigene4696_YT,Unigene4697_YT	orient(a+/s?) align: 245939(1)-248403(2465)
NC_001143.9	3348	asmbl_3349	Unigene4695_YT,Unigene4695_YT	orient(a+/s?) align: 248393(1)-253608(5216)
NC_001143.9	3349	asmbl_3350	Unigene4694_YT,Unigene4694_YT	orient(a-/s?) align: 253462(2022)-255483(1)
NC_001143.9	3350	asmbl_3351	Unigene4693_YT,Unigene4693_YT	orient(a-/s?) align: 255460(1093)-256552(1)
NC_001143.9	3351	asmbl_3352	Unigene4692_YT,Unigene4692_YT	orient(a+/s?) align: 256719(1)-258097(1379)
NC_001143.9	3352	asmbl_3353	Unigene4691_YT,Unigene4691_YT	orient(a-/s?) align: 257984(527)-258510(1)
NC_001143.9	3353	asmbl_3354	Unigene4690_YT,Unigene4690_YT	orient(a+/s?) align: 259205(1)-259822(618)
NC_001143.9	3354	asmbl_3355	Unigene4689_YT,Unigene4689_YT	orient(a-/s?) align: 259709(765)-260473(1)
NC_001143.9	3355	asmbl_3356	Unigene4688_YT,Unigene4688_YT	orient(a-/s?) align: 260528(533)-261060(1)
NC_001143.9	3356	asmbl_3357	Unigene4687_YT,Unigene4687_YT	orient(a+/s?) align: 260974(1)-261945(972)
NC_001143.9	3357	asmbl_3358	Unigene4686_YT,Unigene4686_YT	orient(a+/s?) align: 263349(1)-264518(1170)
NC_001143.9	3358	asmbl_3359	Unigene4685_YT,Unigene4685_YT	orient(a-/s?) align: 264348(5197)-269544(1)
NC_001143.9	3359	asmbl_3360	Unigene4684_YT,Unigene4684_YT	orient(a-/s?) align: 269554(1241)-270794(1)
NC_001143.9	3360	asmbl_3361	Unigene4683_YT,Unigene4683_YT	orient(a-/s?) align: 270792(958)-271749(1)
NC_001143.9	3361	asmbl_3362	Unigene4682_YT,Unigene4682_YT	orient(a-/s?) align: 272443(347)-272789(1)
NC_001143.9	3362	asmbl_3363	Unigene4681_YT,Unigene4681_YT	orient(a-/s?) align: 272883(321)-273203(1)
NC_001143.9	3363	asmbl_3364	Unigene4680_YT,Unigene4680_YT	orient(a+/s?) align: 273394(1)-275043(1650)
NC_001143.9	3364	asmbl_3365	Unigene4679_YT,Unigene4679_YT	orient(a+/s?) align: 275283(1)-277258(1976)
NC_001143.9	3365	asmbl_3366	Unigene4678_YT,Unigene4678_YT	orient(a-/s?) align: 277057(910)-277966(1)
NC_001143.9	3366	asmbl_3367	Unigene4677_YT,Unigene4677_YT	orient(a+/s?) align: 278244(1)-278707(464)
NC_001143.9	3367	asmbl_3368	Unigene4676_YT,Unigene4676_YT	orient(a+/s?) align: 278881(1)-280924(2044)
NC_001143.9	3368	asmbl_3369	Unigene4675_YT,Unigene4675_YT	orient(a+/s?) align: 282713(1)-284678(1966)
NC_001143.9	3369	asmbl_3370	Unigene4673_YT,Unigene4674_YT,Unigene4673_YT,Unigene4674_YT	orient(a+/s?) align: 284855(1)-286367(1513)
NC_001143.9	3370	asmbl_3371	Unigene4672_YT,Unigene4672_YT	orient(a+/s?) align: 286495(1)-288813(2319)
NC_001143.9	3371	asmbl_3372	Unigene4671_YT,Unigene4671_YT	orient(a+/s?) align: 288812(1)-291136(2325)
NC_001143.9	3372	asmbl_3373	Unigene4670_YT,Unigene4670_YT	orient(a+/s?) align: 291225(1)-292913(1689)
NC_001143.9	3373	asmbl_3374	Unigene4669_YT,Unigene4669_YT	orient(a-/s?) align: 292787(1654)-294440(1)
NC_001143.9	3374	asmbl_3375	Unigene4668_YT,Unigene4668_YT	orient(a-/s?) align: 294539(1679)-296217(1)
NC_001143.9	3375	asmbl_3376	Unigene4667_YT,Unigene4667_YT	orient(a+/s?) align: 296335(1)-299191(2857)
NC_001143.9	3376	asmbl_3377	Unigene4666_YT,Unigene4666_YT	orient(a+/s?) align: 299377(1)-302352(2976)
NC_001143.9	3377	asmbl_3378	Unigene4665_YT,Unigene4665_YT	orient(a+/s?) align: 303207(1)-303583(377)
NC_001143.9	3378	asmbl_3379	Unigene4663_YT,Unigene4663_YT	orient(a+/s?) align: 307250(1)-308051(802)
NC_001143.9	3379	asmbl_3380	Unigene4662_YT,Unigene4662_YT	orient(a-/s?) align: 307982(290)-308271(1)
NC_001143.9	3380	asmbl_3381	Unigene4661_YT,Unigene4661_YT	orient(a-/s?) align: 308292(518)-308809(1)
NC_001143.9	3381	asmbl_3382	Unigene4660_YT,Unigene4660_YT	orient(a-/s?) align: 308792(248)-309039(1)
NC_001143.9	3382	asmbl_3383	Unigene4659_YT,Unigene4659_YT	orient(a+/s?) align: 309065(1)-309807(743)
NC_001143.9	3383	asmbl_3384	Unigene4658_YT,Unigene4658_YT	orient(a+/s?) align: 310079(1)-313271(3193)
NC_001143.9	3384	asmbl_3385	Unigene4655_YT,Unigene4656_YT,Unigene4655_YT,Unigene4656_YT	orient(a+/s?) align: 315355(1)-316557(1203)
NC_001143.9	3385	asmbl_3386	Unigene4654_YT,Unigene4654_YT	orient(a-/s?) align: 316274(1305)-317578(1)
NC_001143.9	3386	asmbl_3387	Unigene4653_YT,Unigene4653_YT	orient(a+/s?) align: 317561(1)-320841(3281)
NC_001143.9	3387	asmbl_3388	Unigene4652_YT,Unigene4652_YT	orient(a-/s?) align: 320844(894)-321737(1)
NC_001143.9	3388	asmbl_3389	Unigene4651_YT,Unigene4651_YT	orient(a-/s?) align: 322039(319)-322357(1)
NC_001143.9	3389	asmbl_3390	Unigene4650_YT,Unigene4650_YT	orient(a-/s?) align: 325579(226)-325804(1)
NC_001143.9	3390	asmbl_3391	Unigene4649_YT,Unigene4649_YT	orient(a+/s?) align: 325771(1)-326341(571)
NC_001143.9	3391	asmbl_3392	Unigene4648_YT,Unigene4648_YT	orient(a-/s?) align: 326177(1335)-327511(1)
NC_001143.9	3392	asmbl_3393	Unigene4647_YT,Unigene4647_YT	orient(a-/s?) align: 327488(232)-327719(1)
NC_001143.9	3393	asmbl_3394	Unigene4646_YT,Unigene4646_YT	orient(a-/s?) align: 327738(1770)-329507(1)
NC_001143.9	3394	asmbl_3395	Unigene4645_YT,Unigene4645_YT	orient(a+/s?) align: 329864(1)-330864(1001)
NC_001143.9	3395	asmbl_3396	Unigene4644_YT,Unigene4644_YT	orient(a-/s?) align: 330786(3252)-334037(1)
NC_001143.9	3396	asmbl_3397	Unigene4643_YT,Unigene4643_YT	orient(a-/s?) align: 334181(899)-335079(1)
NC_001143.9	3397	asmbl_3398	Unigene4642_YT,Unigene4642_YT	orient(a+/s?) align: 335248(1)-335889(642)
NC_001143.9	3398	asmbl_3399	Unigene4641_YT,Unigene4641_YT	orient(a-/s?) align: 336537(2377)-338913(1)
NC_001143.9	3399	asmbl_3400	Unigene4640_YT,Unigene4640_YT	orient(a-/s?) align: 339035(494)-339528(1)
NC_001143.9	3400	asmbl_3401	Unigene4638_YT,Unigene4638_YT	orient(a+/s?) align: 341006(1)-342704(1699)
NC_001143.9	3401	asmbl_3402	Unigene4637_YT,Unigene4637_YT	orient(a-/s?) align: 342852(2769)-345620(1)
NC_001143.9	3402	asmbl_3403	Unigene4636_YT,Unigene4636_YT	orient(a-/s?) align: 346075(756)-346830(1)
NC_001143.9	3403	asmbl_3404	Unigene4635_YT,Unigene4635_YT	orient(a-/s?) align: 347068(2153)-349220(1)
NC_001143.9	3404	asmbl_3405	Unigene4634_YT,Unigene4634_YT	orient(a+/s?) align: 349415(1)-351186(1772)
NC_001143.9	3405	asmbl_3406	Unigene4633_YT,Unigene4633_YT	orient(a-/s?) align: 350998(1860)-352857(1)
NC_001143.9	3406	asmbl_3407	Unigene4632_YT,Unigene4632_YT	orient(a-/s?) align: 352892(593)-353484(1)
NC_001143.9	3407	asmbl_3408	Unigene4631_YT,Unigene4631_YT	orient(a+/s?) align: 353321(1)-355298(1978)
NC_001143.9	3408	asmbl_3409	Unigene4629_YT,Unigene4630_YT,Unigene4629_YT,Unigene4630_YT	orient(a+/s?) align: 355377(1)-357984(2608)
NC_001143.9	3409	asmbl_3410	Unigene4628_YT,Unigene4628_YT	orient(a+/s?) align: 358267(1)-359744(1478)
NC_001143.9	3410	asmbl_3411	Unigene4627_YT,Unigene4627_YT	orient(a+/s?) align: 360025(1)-360991(967)
NC_001143.9	3411	asmbl_3412	Unigene4626_YT,Unigene4626_YT	orient(a-/s?) align: 360740(1641)-362380(1)
NC_001143.9	3412	asmbl_3413	Unigene4625_YT,Unigene4625_YT	orient(a+/s?) align: 364581(1)-364826(246)
NC_001143.9	3413	asmbl_3414	Unigene4623_YT,Unigene4623_YT,Unigene4624_YT	orient(a-/s?) align: 364821(4996)-369816(1)
NC_001143.9	3414	asmbl_3415	Unigene4622_YT,Unigene4622_YT	orient(a+/s?) align: 369760(1)-371726(1967)
NC_001143.9	3415	asmbl_3416	Unigene4621_YT,Unigene4621_YT	orient(a+/s?) align: 371705(1)-374210(2506)
NC_001143.9	3416	asmbl_3417	Unigene4620_YT,Unigene4620_YT	orient(a+/s?) align: 374383(1)-375353(971)
NC_001143.9	3417	asmbl_3418	Unigene4618_YT,Unigene4619_YT,Unigene4618_YT,Unigene4619_YT	orient(a+/s?) align: 375399(1)-379367(3969)
NC_001143.9	3418	asmbl_3419	Unigene4615_YT,Unigene4616_YT,Unigene4617_YT,Unigene4615_YT,Unigene4616_YT,Unigene4617_YT	orient(a+/s?) align: 379669(1)-382397(2729)
NC_001143.9	3419	asmbl_3420	Unigene4614_YT,Unigene4614_YT	orient(a-/s?) align: 382690(2380)-385069(1)
NC_001143.9	3420	asmbl_3421	Unigene4613_YT,Unigene4613_YT	orient(a-/s?) align: 385155(388)-385542(1)
NC_001143.9	3421	asmbl_3422	Unigene4612_YT,Unigene4612_YT	orient(a+/s?) align: 387562(1)-389134(1573)
NC_001143.9	3422	asmbl_3423	Unigene4611_YT,Unigene4611_YT	orient(a-/s?) align: 389150(656)-389805(1)
NC_001143.9	3423	asmbl_3424	Unigene4610_YT,Unigene4610_YT	orient(a-/s?) align: 389795(2529)-392323(1)
NC_001143.9	3424	asmbl_3425	Unigene4609_YT,Unigene4609_YT	orient(a-/s?) align: 392433(1009)-393441(1)
NC_001143.9	3425	asmbl_3426	Unigene4608_YT,Unigene4608_YT	orient(a+/s?) align: 393549(1)-394750(1202)
NC_001143.9	3426	asmbl_3427	Unigene4607_YT,Unigene4607_YT	orient(a-/s?) align: 394466(2705)-397170(1)
NC_001143.9	3427	asmbl_3428	Unigene4606_YT,Unigene4606_YT	orient(a-/s?) align: 397217(1402)-398618(1)
NC_001143.9	3428	asmbl_3429	Unigene4605_YT,Unigene4605_YT	orient(a-/s?) align: 398799(3358)-402156(1)
NC_001143.9	3429	asmbl_3430	Unigene4604_YT,Unigene4604_YT	orient(a-/s?) align: 402155(222)-402376(1)
NC_001143.9	3430	asmbl_3431	Unigene4603_YT,Unigene4603_YT,Unigene4602_YT,Unigene4602_YT	orient(a+/s?) align: 402353(1)-403932(1580)
NC_001143.9	3431	asmbl_3432	Unigene4601_YT,Unigene4601_YT	orient(a-/s?) align: 403894(221)-404114(1)
NC_001143.9	3432	asmbl_3433	Unigene4600_YT,Unigene4600_YT	orient(a+/s?) align: 404053(1)-405239(1187)
NC_001143.9	3433	asmbl_3434	Unigene4599_YT,Unigene4599_YT	orient(a-/s?) align: 407465(642)-408106(1)
NC_001143.9	3434	asmbl_3435	Unigene4598_YT,Unigene4598_YT	orient(a+/s?) align: 408446(1)-411612(3167)
NC_001143.9	3435	asmbl_3436	Unigene4597_YT,Unigene4597_YT	orient(a-/s?) align: 411465(5490)-416954(1)
NC_001143.9	3436	asmbl_3437	Unigene4596_YT,Unigene4596_YT,Unigene4595_YT,Unigene4595_YT	orient(a+/s?) align: 417154(1)-418068(915)
NC_001143.9	3437	asmbl_3438	Unigene4594_YT,Unigene4594_YT	orient(a+/s?) align: 418208(1)-420145(1938)
NC_001143.9	3438	asmbl_3439	Unigene4593_YT,Unigene4593_YT	orient(a-/s?) align: 421424(4600)-426023(1)
NC_001143.9	3439	asmbl_3440	Unigene4592_YT,Unigene4592_YT	orient(a+/s?) align: 426173(1)-427081(909)
NC_001143.9	3440	asmbl_3441	Unigene4590_YT,Unigene4590_YT	orient(a+/s?) align: 428962(1)-430245(1284)
NC_001143.9	3441	asmbl_3442	Unigene4589_YT,Unigene4589_YT	orient(a-/s?) align: 430046(1258)-431303(1)
NC_001143.9	3442	asmbl_3443	Unigene4588_YT,Unigene4588_YT	orient(a+/s?) align: 431897(1)-432826(930)
NC_001143.9	3443	asmbl_3444	Unigene4587_YT,Unigene4587_YT	orient(a-/s?) align: 432921(2176)-435096(1)
NC_001143.9	3444	asmbl_3445	Unigene4586_YT,Unigene4586_YT	orient(a+/s?) align: 435185(1)-436935(1751)
NC_001143.9	3445	asmbl_3446	Unigene4585_YT,Unigene4585_YT	orient(a+/s?) align: 437701(1)-438792(1092)
NC_001143.9	3446	asmbl_3447	Unigene4584_YT,Unigene4584_YT	orient(a-/s?) align: 438695(965)-439659(1)
NC_001143.9	3447	asmbl_3448	Unigene4583_YT,Unigene4583_YT	orient(a+/s?) align: 439714(1)-439935(222)
NC_001143.9	3448	asmbl_3449	Unigene4582_YT,Unigene4582_YT	orient(a-/s?) align: 440376(2415)-442790(1)
NC_001143.9	3449	asmbl_3450	Unigene4581_YT,Unigene4581_YT	orient(a+/s?) align: 442973(1)-445005(2033)
NC_001143.9	3450	asmbl_3451	Unigene4579_YT,Unigene4580_YT,Unigene4579_YT,Unigene4580_YT	orient(a+/s?) align: 445245(1)-448086(2842)
NC_001143.9	3451	asmbl_3452	Unigene4578_YT,Unigene4578_YT	orient(a-/s?) align: 450423(838)-451260(1)
NC_001143.9	3452	asmbl_3453	Unigene4577_YT,Unigene4577_YT	orient(a+/s?) align: 451391(1)-452092(702)
NC_001143.9	3453	asmbl_3454	Unigene4576_YT,Unigene4576_YT	orient(a+/s?) align: 452139(1)-454203(2065)
NC_001143.9	3454	asmbl_3455	Unigene4575_YT,Unigene4575_YT	orient(a-/s?) align: 454167(3056)-457222(1)
NC_001143.9	3455	asmbl_3456	Unigene4574_YT,Unigene4574_YT	orient(a+/s?) align: 461056(1)-461366(311)
NC_001143.9	3456	asmbl_3457	Unigene4573_YT,Unigene4573_YT	orient(a-/s?) align: 461413(1430)-462842(1)
NC_001143.9	3457	asmbl_3458	Unigene4572_YT,Unigene4572_YT	orient(a-/s?) align: 463306(397)-463702(1)
NC_001143.9	3458	asmbl_3459	Unigene4571_YT,Unigene4571_YT	orient(a+/s?) align: 463697(1)-465166(1470)
NC_001143.9	3459	asmbl_3460	Unigene4569_YT,Unigene4569_YT	orient(a+/s?) align: 466385(1)-468078(1694)
NC_001143.9	3460	asmbl_3461	Unigene4568_YT,Unigene4568_YT	orient(a+/s?) align: 468897(1)-469420(524)
NC_001143.9	3461	asmbl_3462	Unigene4567_YT,Unigene4567_YT	orient(a+/s?) align: 469652(1)-471632(1981)
NC_001143.9	3462	asmbl_3463	Unigene4566_YT,Unigene4566_YT	orient(a-/s?) align: 473723(2236)-475958(1)
NC_001143.9	3463	asmbl_3464	Unigene4565_YT,Unigene4565_YT	orient(a-/s?) align: 475977(2224)-478200(1)
NC_001143.9	3464	asmbl_3465	Unigene4564_YT,Unigene4564_YT	orient(a+/s?) align: 479234(1)-482149(2916)
NC_001143.9	3465	asmbl_3466	Unigene4563_YT,Unigene4563_YT	orient(a-/s?) align: 481965(1227)-483191(1)
NC_001143.9	3466	asmbl_3467	Unigene4562_YT,Unigene4562_YT	orient(a+/s?) align: 483371(1)-485070(1700)
NC_001143.9	3467	asmbl_3468	Unigene4561_YT,Unigene4561_YT	orient(a-/s?) align: 485002(2512)-487513(1)
NC_001143.9	3468	asmbl_3469	Unigene4560_YT,Unigene4560_YT	orient(a+/s?) align: 487710(1)-488649(940)
NC_001143.9	3469	asmbl_3470	Unigene4559_YT,Unigene4559_YT	orient(a-/s?) align: 488571(1239)-489809(1)
NC_001143.9	3470	asmbl_3471	Unigene4557_YT,Unigene4557_YT	orient(a+/s?) align: 490984(1)-493817(2834)
NC_001143.9	3471	asmbl_3472	Unigene4556_YT,Unigene4556_YT	orient(a+/s?) align: 493874(1)-497555(3682)
NC_001143.9	3472	asmbl_3473	Unigene4555_YT,Unigene4555_YT	orient(a-/s?) align: 497473(2373)-499845(1)
NC_001143.9	3473	asmbl_3474	Unigene4554_YT,Unigene4554_YT	orient(a+/s?) align: 500063(1)-501237(1175)
NC_001143.9	3474	asmbl_3475	Unigene4553_YT,Unigene4553_YT	orient(a-/s?) align: 501135(5389)-506523(1)
NC_001143.9	3475	asmbl_3476	Unigene4552_YT,Unigene4552_YT	orient(a+/s?) align: 507467(1)-507745(279)
NC_001143.9	3476	asmbl_3477	Unigene4551_YT,Unigene4551_YT	orient(a+/s?) align: 507896(1)-508739(844)
NC_001143.9	3477	asmbl_3478	Unigene4550_YT,Unigene4550_YT	orient(a-/s?) align: 508511(2153)-510663(1)
NC_001143.9	3478	asmbl_3479	Unigene4548_YT,Unigene4549_YT,Unigene4548_YT,Unigene4549_YT	orient(a+/s?) align: 513474(1)-517024(3551)
